 Cod. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cod CCAA ; CCAA ; Cod. Provincia ; Provincia ; Cód. Municipio ; Municipio/Población ; Domicilio ; CP ; Tipo 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ GUETARIA 00072 ; 28041 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PZ COLON 1 ; 28001 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GRAN VIA 62 ; 28013 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL Conde de Peñalver 6 ; 28006 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GLORIETA DE QUEVEDO 3 ; 28015 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GENERAL MARTÍNEZ CAMPOS 3 ; 28010 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL LUCHANA 23 ; 28010 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL MINERVA 101 ; 28032 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ AVDA. PESETA, 50 S/N ; 28044 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL BRAVO MURILLO 186 ; 28020 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ VALENCIA 25 S/N ; 28012 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CAVA BAJA 1 ; 28005 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL VINAROZ 1 ; 28002 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS REINA CRISTINA 36 ; 28014 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS MARCELINO CAMACHO 26 ; 28025 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ ISLAS JARVI, 2 S/N ; 28034 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GENERAL RICARDOS 130 ; 28019 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL FUENTESAUCO 44 ; 28024 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL BARCELO 0001 ; 28004 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PJ DE LA FLORIDA 10 ; 28008 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV LUIS ARAGONES S/N ; 28022 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 080 ; MAJADAHONDA ; CL DOCTOR CALERO 26 ; 28220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 080 ; MAJADAHONDA ; AV ESPAÑA 54 ; 28220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 080 ; MAJADAHONDA ; AV ESPAÑA 26 ; 28220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 080 ; MAJADAHONDA ; CL DOCTOR CALERO 7 ; 28220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 082 ; MANZANARES EL REAL ; ZZ C. PANADEROS 00011 ; 28410 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 083 ; MECO ; CL DE LA ESTACIÓN 22 ; 28880 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 084 ; MEJORADA DEL CAMPO ; AV CONCORDIA 19 ; 28840 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 085 ; MIRAFLORES DE LA SIERRA ; CR DE MADRID 2 ; 28792 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 086 ; MOLAR (EL) ; AV  ESPAÑA 00051 ; 28710 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 087 ; MOLINOS (LOS) ; CL REAL 31 ; 28460 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 089 ; MORALEJA DE ENMEDIO ; PZ DE ESPAÑA 5 ; 28950 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 090 ; MORALZARZAL ; CL HUERTA 22 ; 28411 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 091 ; MORATA DE TAJUÑA ; PZ MAYOR 13 ; 28530 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL PINTOR EL GRECO 2 ; 28933 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL TAMARINDO S/N ; 28935 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; ZZ NUEVA YORK, 24 S/N ; 28938 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; PS DE ARROYOMOLINOS S/N ; 28934 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL DALIA 40 ; 28933 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; AV PORTUGAL 6 ; 28932 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL LIBERTAD 28 ; 28937 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL ANTONIO HERNANDEZ 20 ; 28931 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; AV OLIMPICA, 26. S/N ; 28935 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; ZZ RIO EBRO C/C ALFONSO XII. S/N ; 28938 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; ZZ SIMON HERNANDEZ 42 S/N ; 28937 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; PZ PRADILLO 2 ; 28934 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 093 ; NAVACERRADA ; AV  MADRID 00014 ; 28491 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 095 ; NAVALAGAMELLA ; AV  CONSTITUCION 00043 ; 28212 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 096 ; NAVALCARNERO ; CL LIBERTAD 7 ; 28600 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 099 ; NAVAS DEL REY ; PZ PLACITUELA DEL CUARTEL 9 ; 28695 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 100 ; NUEVO BAZTAN ; UR EUROVILLAS-COM. EUROPEA S/N ; 28514 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 104 ; PARACUELLOS DE JARAMA ; CL REAL 33 ; 28860 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL ALFONSO X EL SABIO 36 ; 28980 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL REAL 86 ; 28980 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; AV  DE LAS ESTRELLAS 00043 ; 28983 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL REAL 97 ; 28981 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL REAL 2 ; 28981 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL PINTO 42 ; 28980 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 108 ; PEDREZUELA ; PS DE LA ERMITA 00018 ; 28723 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 109 ; PELAYOS DE LA PRESA ; AV  MARCIAL LLORENTE 00110 ; 28696 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 110 ; PERALES DE TAJUÑA ; ZZ C. MAYOR BAJA 00010 ; 28540 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 113 ; PINTO ; PZ MARTIN SANCHEZ 1 ; 28320 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 113 ; PINTO ; PZ EGIDO DE LA FUENTE 8 ; 28320 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 115 ; POZUELO DE ALARCON ; AV EUROPA 7 ; 28224 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 115 ; POZUELO DE ALARCON ; AV JUAN PABLO II 14 ; 28224 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 115 ; POZUELO DE ALARCON ; AV EUROPA 31 ; 28224 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 115 ; POZUELO DE ALARCON ; PZ DEL PADRE VALLET 4 ; 28224 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 119 ; QUIJORNA ; PS SAN ISIDRO 00002 ; 28693 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 120 ; RASCAFRIA ; AV DE EL PAULAR, 1. S/N ; 28740 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 123 ; RIVAS-VACIAMADRID ; CL ALOE 14 ; 28529 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 123 ; RIVAS-VACIAMADRID ; AV PABLO IGLESIAS 81 ; 28529 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 123 ; RIVAS-VACIAMADRID ; AV LEVANTE 124 ; 28529 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 123 ; RIVAS-VACIAMADRID ; AV DE COVIBAR 8 ; 28529 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 125 ; ROBLEDO DE CHAVELA ; AV JUAN CARLOS I 6 ; 28294 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; CL Bruselas 36C ; 28230 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; ZZ C. SANTOLINA 00002 ; 28232 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; CL REAL 18 ; 28231 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; CL CAMILO JOSE CELA 00005 ; 28232 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; PS DE LOS ALEMANES 2 ; 28290 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 129 ; SAN AGUSTIN DEL GUADALIX ; AV DE MADRID 31 ; 28750 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 130 ; SAN FERNANDO DE HENARES ; CL JOSE ALIX ALIX 18 ; 28830 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 130 ; SAN FERNANDO DE HENARES ; AV LIBERTAD 3 ; 28830 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 130 ; SAN FERNANDO DE HENARES ; AV ALGORTA 8 ; 28830 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 131 ; SAN LORENZO DE EL ESCORIAL ; CL REY 26 ; 28200 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 132 ; SAN MARTIN DE LA VEGA ; CL SAN MARCOS 25 ; 28330 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 133 ; SAN MARTIN DE VALDEIGLESIAS ; ZZ CORREDERA ALTA, 2 S/N ; 28680 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; CL REAL 102 ; 28703 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; ZZ AVDA DE LA SIERRA 3 S/N ; 28700 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; ZZ BEATRIZ GALINDO, 2 S/N ; 28702 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; ZZ C. ISLA GRACIOSA 00006 ; 28703 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; CL REAL 26 ; 28703 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 141 ; SEVILLA LA NUEVA ; ZZ SEVILLANOS 1 S/N ; 28609 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 144 ; SOTO DEL REAL ; UR EL PRADO- L0CAL 12 S/N ; 28791 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 146 ; TIELMES ; ZZ C. LUNA 00016 ; 28550 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; AV MADRID 38 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; PZ MAYOR 13 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL MADRID 5 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL SILICIO 19 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; AV DE LA CONSTITUCION 175 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL PRIMAVERA 35 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; AV CONSTITUCION S/N ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CR DE LOECHES 13 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; ZZ C. POSEIDON  ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL ROMA 29 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; ZZ CIRCUNVALACION C/V A DOLORES IBARRURI S/N ; 28850 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 149 ; TORREJON DE LA CALZADA ; CL REAL 12 ; 28991 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 150 ; TORREJON DE VELASCO ; PZ DE ESPAÑA,3 S/N ; 28990 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 151 ; TORRELAGUNA ; ZZ C. SAN FRANCISCO 00003 ; 28180 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 152 ; TORRELODONES ; ZZ JESUSA LARA 00029 ; 28250 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 152 ; TORRELODONES ; CL REAL 2 ; 28250 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 154 ; TORRES DE LA ALAMEDA ; CL MAYOR 12 ; 28813 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 160 ; VALDEMORILLO ; PZ DE LA CONSTITUCION 19 ; 28210 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; CL ANTONIO VAN DE PERE 1 ; 28340 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; ZZ CTRA. DE ANDALUCIA KM 25  ; 28340 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; CL NEGRITAS 2 ; 28340 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; AV  MEDITERRANEO 00051 ; 28340 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; CL FEDERICO MARIN 19 ; 28340 ; Operativas ; 
