 Cod. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cod CCAA ; CCAA ; Cod. Provincia ; Provincia ; Cód. Municipio ; Municipio/Población ; Domicilio ; CP ; Tipo 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 086 ; JONQUERA (LA) ; AV MIQUEL MARTI POL 00006 ; 17700 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 089 ; LLAGOSTERA ; PZ DE CATALUNYA 8 ; 17240 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 092 ; LLANÇÀ ; CL SALMERON 4 ; 17490 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 093 ; LLERS ; ZZ PL. RAMAL 00003 ; 17730 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 094 ; LLIVIA ; CL RAVAL 20 ; 17527 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 095 ; LLORET DE MAR ; PS AGUSTÍ I FONT 4 ; 17310 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 095 ; LLORET DE MAR ; CL SANT PERE 67 ; 17310 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 095 ; LLORET DE MAR ; AV JUST I MARLES 30 ; 17130 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 102 ; MAÇANET DE CABRENYS ; CL PARET NOVA 10 ; 17720 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 103 ; MAÇANET DE LA SELVA ; PZ DE L'ESGLESIA 12 ; 17412 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 110 ; MONT-RAS ; ZZ C. TORRES I JONAMA 00035 ; 17253 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 114 ; OLOT ; PS ESCULTOR MIQUEL BLAY 8 ; 17800 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 114 ; OLOT ; PZ MAJOR 13 ; 17800 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 117 ; PALAFRUGELL ; CL CHOPITEA 7 ; 17210 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 117 ; PALAFRUGELL ; CL TORRES I JONAMA 48 ; 17200 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 118 ; PALAMOS ; AV  ONZE DE SETEMBRE 00026 ; 17230 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 120 ; PALAU-SAVERDERA ; ZZ C. NOU 00025 ; 17495 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 124 ; PALS ; CL ENGINYER ALGARRA 35 ; 17256 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 132 ; PERALADA ; PZ DEL CARME 00002 ; 17491 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 133 ; PLANES D'HOSTOLES (LES) ; CL MORAGAS I BARRET 14 ; 17172 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 137 ; PORQUERES ; ZZ C. SANT ANDREU 00035 ; 17834 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 138 ; PORTBOU ; PZ DEL MERCAT 4 ; 17497 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 139 ; PRESES (LES) ; CR SANTA COLOMA 00032 ; 17178 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 140 ; PORT DE LA SELVA (EL) ; CL MOLL D'EN BALLEU 1 ; 17489 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 141 ; PUIGCERDÀ ; CL Alfonso I 22 ; 17520 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 142 ; QUART ; CR DE GIRONA 91 ; 17242 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 145 ; RIBES DE FRESER ; CL MAJOR 00009 ; 17534 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 146 ; RIELLS I VIABREA ; ZZ C. MOROU 00001 ; 17404 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 147 ; RIPOLL ; PZ SANT EUDALD 1 ; 17500 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 148 ; RIUDARENES ; CR SILS 2 ; 17421 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 150 ; RIUDELLOTS DE LA SELVA ; CL ESTACIÓ 35 ; 17457 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 152 ; ROSES ; CL RIERA GINJOLERS 14 ; 17480 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 155 ; SALT ; CL FRANCESC MACIA 1 ; 17190 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 158 ; SANT CLIMENT SESCEBES ; CL ESPOLLA 22 ; 17751 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 160 ; SANT FELIU DE GUIXOLS ; PZ SANT JOAN 23-25 ; 17220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 161 ; SANT FELIU DE PALLEROLS ; ZZ CTRA. D'OLOT 00027 ; 17174 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 163 ; SANT GREGORI ; AV GIRONA 29 ; 17150 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 164 ; SANT HILARI SACALM ; CL JOSEP XIMENO 6 ; 17403 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 166 ; SANT JORDI DESVALLS ; ZZ C. DEL PORTAL 00010 ; 17464 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 167 ; SANT JOAN DE LES ABADESSES ; PZ TORRAS I BAGES 1 ; 17860 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 169 ; SANT JULIÀ DE RAMIS ; PZ DE LA FONT 1 ; 17482 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 177 ; SANT PAU DE SEGURIES ; ZZ PL. DE LA GENERALITAT 00003 ; 17864 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 178 ; SANT PERE PESCADOR ; PZ CATALUNYA 1 ; 17470 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 180 ; SANTA COLOMA DE FARNERS ; CL SANT SEBASTIA 2 ; 17430 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 181 ; SANTA CRISTINA D'ARO ; PZ Mercat 1 ; 17246 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 184 ; SANTA PAU ; AV   DELS VOLCANS 00003 ; 17811 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 185 ; SANT JOAN LES FONTS ; CL AIGUANEGRA 1 ; 17857 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 186 ; SARRIÀ DE TER ; CL MAJOR 95 ; 17840 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 187 ; SAUS, CAMALLERA I LLAMPAIES ; CL JOSEP DE RIBOT 13 ; 17465 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 189 ; CELLERA DE TER (LA) ; ZZ PASSEIG DE LA ESTACIO - CTRA. D'OLOT  ; 17165 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 190 ; SERINYÀ ; ZZ C. MOSSEN TUSELL 00004 ; 17852 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 193 ; SILS ; PZ SANT COSME I DAMIÀ 4 ; 17410 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 199 ; TORROELLA DE MONTGRI ; AV GRECIA 27 ; 17258 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 199 ; TORROELLA DE MONTGRI ; PZ ONZE DE SETEMBRE 20 ; 17257 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 202 ; TOSSA DE MAR ; AV COSTA BRAVA 19 ; 17320 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 207 ; VALL D'EN BAS (LA) ; CL (SANT ESTEVE D'EN BAS)AMPLE 22 ; 17176 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 211 ; VERGES ; CL FRANCESC CAMBO 4 ; 17142 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 213 ; VIDRERES ; CL Costa Brava 158 ; 17411 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 214 ; VILABERTRAN ; PZ MAJOR 9 ; 17760 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 215 ; VILABLAREIX ; CR SANTA COLOMA 38 ; 17180 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 220 ; VILADRAU ; CL PARE CLARET 11 ; 17406 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 223 ; VILAJUÏGA ; CL FIGUERES 2 ; 17493 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 233 ; VILOBI D'ONYAR ; PZ NOVA 11 ; 17185 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 903 ; SANT JULIÀ DEL LLOR I BONMATI ; ZZ PL. MANUEL BONMATI  ; 17164 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 002 ; ÀGER ; CL LA FONT 12 ; 25691 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 003 ; AGRAMUNT ; AV AGUSTÍ ROS 8 ; 25310 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 007 ; ALBATÀRRECH ; ZZ C. DOCTOR ROBERT 00100 ; 25171 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 008 ; ALBESA ; CL Felip Rodes 19 ; 25135 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 009 ; ALBI (L') ; AV  CATALUNYA 00011 ; 25450 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 011 ; ALCARRÀS ; CL MAJOR 124 ; 25180 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 012 ; ALCOLETGE ; CL MAJOR 14 ; 25660 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 013 ; ALFARRÀS ; AV  CATALUNYA 00024 ; 25120 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 016 ; ALGUAIRE ; AV  JAUME NADAL 00005 ; 25125 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 019 ; ALMACELLES ; CL MAJOR 40 ; 25100 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 020 ; ALMATRET ; ZZ C. MAJOR 00029 ; 25187 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 021 ; ALMENAR ; CR DE LLEIDA 7 ; 25126 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 023 ; ALPICAT ; CL LLEIDA 45 ; 25110 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 025 ; NAUT ARAN ; CR BAQUEIRA S/N ; 25599 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 025 ; NAUT ARAN ; ZZ NUCLEO 1500 EDIF. CAMPALIAS  ; 25598 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 025 ; NAUT ARAN ; CL DERA MOLA 2 ; 25598 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 027 ; ANGLESOLA ; AV  CATALUNYA 00010 ; 25320 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 029 ; ARBECA ; AV  DELS PORTALS 00032 ; 25140 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 033 ; ARTESA DE LLEIDA ; PZ MAJOR 9-10 ; 25150 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 034 ; ARTESA DE SEGRE ; CR D'AGRAMUNT 30 ; 25730 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 038 ; AITONA ; CL SÈQUIA 23 ; 25182 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 039 ; BAIX PALLARS ; ZZ RAVAL DEL ROSER 00021 ; 25590 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 040 ; BALAGUER ; PS de l'estació 25 ; 25600 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 041 ; BARBENS ; CL DOMENEC CARDENAL 40 ; 25262 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 043 ; VALL DE BOI (LA) ; CR DE CALDES S/N ; 25527 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 046 ; BELIANES ; ZZ PL. DEL COMANDANT SERRET 00012 ; 25266 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 047 ; BELLCAIRE D'URGELL ; AV  11 DE SETEMBRE 00118 ; 25337 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 048 ; BELL-LLOC D'URGELL ; PZ MAJOR 5 ; 25220 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 050 ; BELLPUIG ; PZ RAMON FOLCH 25 ; 25250 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 051 ; BELLVER DE CERDANYA ; CL CATALUNYA 14 ; 25720 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 052 ; BELLVIS ; ZZ PASSEIG D'URGELL 00001 ; 25142 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 053 ; BENAVENT DE SEGRIÀ ; PZ MAJOR 12 ; 25132 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 058 ; BORGES BLANQUES (LES) ; CL MARQUES D'OLIVART 12 ; 25400 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 059 ; BOSSÒST ; ZZ PASSEIG EDUARD AUNÒS 36 ; 25550 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 062 ; CAMARASA ; PZ MAJOR 2 ; 25613 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 067 ; CASTELLDANS ; CL FRANCESC MACIÀ 1 ; 25154 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 070 ; CASTELLSERÀ ; CL MURALLA 1 ; 25334 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 072 ; CERVERA ; CL GENERAL GUELL 34 ; 25200 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 073 ; CERVIÀ DE LES GARRIGUES ; CL MAJOR 2 ; 25460 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 077 ; COLL DE NARGO ; AV  SANT CLIMENT 00040 ; 25793 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 078 ; CORBINS ; PZ LA MARRETA 3 ; 25137 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 081 ; ESPLUGA CALBA (L') ; ZZ C. PAU CASALS 00004 ; 25410 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 082 ; ESPOT ; CR CARRETERA  ; 25597 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 086 ; ESTERRI D'ÀNEU ; CL MAJOR 38 ; 25580 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 096 ; FULIOLA (LA) ; AV  CATALUNYA 00050 ; 25332 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 099 ; GOLMES ; CL RAVAL 11 ; 25241 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 101 ; GRANADELLA (LA) ; CL PLA DE LA VILA 5 ; 25177 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 102 ; GRANJA D'ESCARP (LA) ; AV  LLEIDA  ; 25185 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 110 ; GUISSONA ; CL DE LA FONT 9 ; 25210 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 113 ; IVARS D'URGELL ; AV  CATALUNYA 00002 ; 25260 ; Operativas ; 
BP ; BANCOS ; 2100 ; CAIXABANK, S.A. (2100) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 25 ; Lleida ; 115 ; ISONA I CONCA DELLÀ ; CL SANT JAUME 2 ; 25650 ; Operativas ; 
